EventId,TeamId,MatchId,PlayerId,GameTime,X,Y,X_rec,Y_rec,Evaluation,IsCross,IsCorner,InGameSection,NumDefInBox,NumAttInBox,ScoreHome,ScoreGuest,MatchStateForTeam,AnyRedBeforeCross,RedForOwnTeam,RedForOppTeam,ShotEventId,ShotPlayerId,ShotGameTime,ShotTimeSec,ShotX,ShotY,ShotxG,ShotResult,ShotInGameSection,ShotNumDefInBox,ShotNumAttInBox
18681600001443,DFL-CLU-000018,DFL-MAT-J0405C,DFL-OBJ-002GNV,090:11:36,-44.56,-29.17,-45.17,-0.84,successfullyCompleted,True,False,secondHalf,9.0,8.0,1,0,losing,False,False,False,18681600001445,DFL-OBJ-0028QV,090:12:96,5412.96,-45.12,-0.85,0.06,blockedShot,secondHalf,10.0,8.0
18680800000240,DFL-CLU-00000B,DFL-MAT-J04054,DFL-OBJ-J01K76,013:32:72,42.51,23.58,42.67,22.91,unsuccessful,True,False,firstHalf,3.0,2.0,0,0,drawing,False,False,False,18680800000241,DFL-OBJ-J016J2,013:34:55,814.55,39.76,7.91,0.1409,savedShot,firstHalf,5.0,3.0
18680800000933,DFL-CLU-00000B,DFL-MAT-J04054,DFL-OBJ-J016J2,064:04:44,-46.54,-23.65,-46.92,-2.67,successfullyCompleted,True,False,secondHalf,10.0,7.0,0,0,drawing,False,False,False,18680800000935,DFL-OBJ-0001EW,064:05:72,3845.72,-47.22,-2.78,0.2749,blockedShot,secondHalf,11.0,7.0
18680800001390,DFL-CLU-00000B,DFL-MAT-J04054,DFL-OBJ-J016J2,090:52:88,-46.04,-29.81,-44.37,-3.78,successfullyCompleted,True,False,secondHalf,9.0,5.0,0,0,drawing,False,False,False,18680800001391,DFL-OBJ-002G6U,090:54:23,5454.23,-44.11,-4.12,0.0919,blockedShot,secondHalf,10.0,5.0
18680100000392,DFL-CLU-000018,DFL-MAT-J0404X,DFL-OBJ-00266E,026:06:59,-31.6,-29.76,-44.27,-7.08,successfullyCompleted,True,False,firstHalf,5.0,2.0,0,0,drawing,False,False,False,18680100000393,DFL-OBJ-0028T0,026:07:88,1567.88,-44.06,-7.37,0.0254,shotWide,firstHalf,5.0,2.0
18680100001327,DFL-CLU-000002,DFL-MAT-J0404X,DFL-OBJ-002650,081:47:63,-31.24,29.9,-33.88,0.8,successfullyCompleted,True,False,secondHalf,1.0,0.0,0,0,drawing,False,False,False,18680100001334,DFL-OBJ-0028NK,081:55:60,4915.6,-27.55,10.83,0.0245,savedShot,secondHalf,2.0,0.0
18680100001412,DFL-CLU-000018,DFL-MAT-J0404X,DFL-OBJ-J01AZQ,087:54:11,34.73,-21.79,42.28,-3.99,unsuccessful,True,False,secondHalf,4.0,1.0,0,0,drawing,False,False,False,18680100001414,DFL-OBJ-0001K8,087:58:28,5278.28,35.38,-14.72,0.0226,shotWide,secondHalf,7.0,2.0
18680500000938,DFL-CLU-00000V,DFL-MAT-J04051,DFL-OBJ-J01KAI,049:38:07,-30.04,-34.18,-41.59,-12.02,unsuccessful,True,False,secondHalf,7.0,4.0,0,1,losing,False,False,False,18680500000942,DFL-OBJ-0002FX,049:42:27,2982.27,-30.72,0.65,0.054,shotWoodWork,secondHalf,8.0,4.0
18680500001438,DFL-CLU-00000V,DFL-MAT-J04051,DFL-OBJ-0002FX,079:45:03,-44.76,29.28,-44.02,-0.19,successfullyCompleted,True,False,secondHalf,5.0,3.0,1,1,drawing,True,False,True,18680500001441,DFL-OBJ-J01GLM,079:47:15,4787.15,-43.99,-0.3,0.0784,otherShot,secondHalf,7.0,4.0
18680500001526,DFL-CLU-00000F,DFL-MAT-J04051,DFL-OBJ-J01XEE,087:11:11,34.61,-25.51,45.31,0.27,successfullyCompleted,True,False,secondHalf,10.0,5.0,0,0,drawing,False,False,False,18680500001528,DFL-OBJ-J01K77,087:12:52,5232.52,45.63,0.2,0.1918,shotWide,secondHalf,11.0,5.0
18680600000402,DFL-CLU-00000G,DFL-MAT-J04052,DFL-OBJ-0002F5,025:23:20,-34.65,19.33,-50.12,5.48,successfullyCompleted,True,False,firstHalf,10.0,6.0,0,1,winning,False,False,False,18680600000403,DFL-OBJ-002GCR,025:25:00,1525.0,-51.78,6.17,0.3111,successfulShot,firstHalf,11.0,6.0
18680600000431,DFL-CLU-00000S,DFL-MAT-J04052,DFL-OBJ-0026Q5,028:22:68,30.98,-32.15,41.69,-3.27,unsuccessful,True,False,firstHalf,6.0,4.0,0,2,losing,False,False,False,18680600000434,DFL-OBJ-002FUC,028:26:55,1706.55,25.83,-1.74,0.0228,shotWide,firstHalf,6.0,4.0
18680200000539,DFL-CLU-00000B,DFL-MAT-J0404Y,DFL-OBJ-002GOI,029:54:55,-40.24,27.19,-45.73,2.83,successfullyCompleted,True,False,firstHalf,1.0,1.0,0,0,drawing,False,False,False,18680200000540,DFL-OBJ-J01TL9,029:55:72,1795.72,-46.83,2.85,0.5177,successfulShot,firstHalf,6.0,3.0
18680200000997,DFL-CLU-00000E,DFL-MAT-J0404Y,DFL-OBJ-0000YO,055:30:48,-36.03,23.94,-37.85,3.23,successfullyCompleted,True,False,secondHalf,4.0,2.0,0,1,losing,False,False,False,18680200000999,DFL-OBJ-0001CE,055:31:51,3331.51,-37.98,3.3,0.0661,shotWide,secondHalf,6.0,3.0
18680200001220,DFL-CLU-00000E,DFL-MAT-J0404Y,DFL-OBJ-0000YO,068:46:39,-42.0,25.25,-44.07,19.74,unsuccessful,True,False,secondHalf,4.0,2.0,0,1,losing,False,False,False,18680200001222,DFL-OBJ-0001CE,068:47:88,4127.88,-37.22,7.04,0.0744,savedShot,secondHalf,6.0,3.0
18680200001276,DFL-CLU-00000E,DFL-MAT-J0404Y,DFL-OBJ-J020YN,073:32:52,-40.04,-29.66,-40.3,-25.41,unsuccessful,True,False,secondHalf,5.0,2.0,0,1,losing,False,False,False,18680200001283,DFL-OBJ-0001CE,073:39:35,4419.35,-46.83,-6.83,0.1781,successfulShot,secondHalf,6.0,4.0
18680200001410,DFL-CLU-00000B,DFL-MAT-J0404Y,DFL-OBJ-J016J2,080:57:47,51.13,31.78,39.96,-9.5,successfullyCompleted,True,False,secondHalf,9.0,5.0,1,1,drawing,False,False,False,18680200001411,DFL-OBJ-0001EW,081:00:39,4860.39,39.99,-9.59,0.0188,shotWide,secondHalf,9.0,6.0
18680200001429,DFL-CLU-00000B,DFL-MAT-J0404Y,DFL-OBJ-J016J2,083:17:47,34.1,-27.18,47.56,5.09,unsuccessful,True,False,secondHalf,7.0,5.0,1,1,drawing,False,False,False,18680200001431,DFL-OBJ-002GBK,083:20:92,5000.92,37.73,8.95,0.0648,shotWoodWork,secondHalf,7.0,5.0
18680200000667,DFL-CLU-00000E,DFL-MAT-J0404Y,DFL-OBJ-0001CE,037:18:40,39.39,24.25,41.74,-5.15,successfullyCompleted,True,False,firstHalf,3.0,0.0,0,0,drawing,False,False,False,18680200000668,DFL-OBJ-0000YO,037:22:03,2242.03,41.8,-8.02,0.077,shotWide,firstHalf,7.0,1.0
18679900000271,DFL-CLU-00000D,DFL-MAT-J0404V,DFL-OBJ-0025AD,016:27:03,37.85,30.97,42.57,3.09,successfullyCompleted,True,False,firstHalf,6.0,5.0,0,0,drawing,False,False,False,18679900000273,DFL-OBJ-J021W4,016:28:67,988.67,42.37,3.06,0.0783,shotWide,firstHalf,7.0,5.0
18679900001358,DFL-CLU-000N5P,DFL-MAT-J0404V,DFL-OBJ-002G7T,083:28:03,36.87,-28.53,38.87,-21.95,unsuccessful,True,False,secondHalf,4.0,3.0,2,0,losing,True,False,True,18679900001360,DFL-OBJ-J01I6O,083:29:71,5009.71,42.95,-0.34,0.1832,shotWoodWork,secondHalf,7.0,4.0
18679900001407,DFL-CLU-00000D,DFL-MAT-J0404V,DFL-OBJ-0025AD,088:27:52,-48.94,-23.97,-45.48,3.28,successfullyCompleted,True,False,secondHalf,4.0,1.0,2,1,winning,True,True,True,18679900001410,DFL-OBJ-002GEY,088:29:63,5309.63,-45.59,3.39,0.1193,shotWide,secondHalf,6.0,3.0
18679900001448,DFL-CLU-000N5P,DFL-MAT-J0404V,DFL-OBJ-J01FY5,091:27:39,27.76,27.33,39.36,-0.57,successfullyCompleted,True,False,secondHalf,1.0,0.0,2,1,losing,True,True,True,18679900001449,DFL-OBJ-J01QVA,091:29:11,5489.11,39.49,-0.11,0.0349,shotWide,secondHalf,6.0,4.0
18680000000321,DFL-CLU-00000A,DFL-MAT-J0404W,DFL-OBJ-0001E6,020:14:59,28.67,-22.95,42.8,-3.07,successfullyCompleted,True,False,firstHalf,10.0,5.0,0,1,winning,False,False,False,18680000000322,DFL-OBJ-00012Y,020:15:88,1215.88,43.17,-3.09,0.1435,savedShot,firstHalf,11.0,6.0
18680000000621,DFL-CLU-000017,DFL-MAT-J0404W,DFL-OBJ-002670,037:54:55,-31.86,-22.5,-41.28,1.83,successfullyCompleted,True,False,firstHalf,6.0,5.0,0,1,losing,False,False,False,18680000000622,DFL-OBJ-0028KN,037:56:36,2276.36,-41.13,2.0,0.0419,otherShot,firstHalf,8.0,5.0
18680000000696,DFL-CLU-000017,DFL-MAT-J0404W,DFL-OBJ-J01KK4,041:56:48,-35.75,21.25,-42.77,-3.18,successfullyCompleted,True,False,firstHalf,8.0,5.0,0,1,losing,False,False,False,18680000000697,DFL-OBJ-0028KN,041:58:07,2518.07,-43.25,-3.38,0.0871,savedShot,firstHalf,9.0,5.0
18680000000866,DFL-CLU-00000A,DFL-MAT-J0404W,DFL-OBJ-00017V,052:15:07,-25.95,-28.85,-41.85,1.2,successfullyCompleted,True,False,secondHalf,3.0,1.0,1,1,drawing,False,False,False,18680000000867,DFL-OBJ-J01FO8,052:16:72,3136.72,-42.02,1.72,0.1081,savedShot,secondHalf,5.0,2.0
18680000000921,DFL-CLU-00000A,DFL-MAT-J0404W,DFL-OBJ-00017V,056:31:48,-38.87,-32.75,-40.36,0.21,successfullyCompleted,True,False,secondHalf,5.0,4.0,1,1,drawing,False,False,False,18680000000922,DFL-OBJ-002GJN,056:33:11,3393.11,-39.98,-0.08,0.0901,shotWide,secondHalf,6.0,4.0
18680000000181,DFL-CLU-000017,DFL-MAT-J0404W,DFL-OBJ-0001BN,011:53:36,-36.33,-31.8,-43.97,-6.0,successfullyCompleted,True,False,firstHalf,8.0,6.0,0,0,drawing,False,False,False,18680000000182,DFL-OBJ-0028KN,011:54:67,714.67,-44.4,-6.6,0.0634,savedShot,firstHalf,9.0,6.0
18680300000843,DFL-CLU-000010,DFL-MAT-J0404Z,DFL-OBJ-0027UO,049:28:03,-30.58,-30.06,-38.96,-10.73,unsuccessful,True,False,secondHalf,0.0,0.0,1,1,drawing,False,False,False,18680300000845,DFL-OBJ-J01FUR,049:30:36,2970.36,-36.65,-14.24,0.0333,successfulShot,secondHalf,4.0,3.0
18680300001066,DFL-CLU-000010,DFL-MAT-J0404Z,DFL-OBJ-J01FUR,067:23:31,-45.39,-23.88,-42.89,15.03,successfullyCompleted,True,False,secondHalf,4.0,2.0,2,1,winning,False,False,False,18680300001068,DFL-OBJ-0002IG,067:26:31,4046.31,-43.35,14.92,0.0519,shotWide,secondHalf,7.0,6.0
18680700001073,DFL-CLU-00000H,DFL-MAT-J04053,DFL-OBJ-J01SN8,067:54:51,31.64,-28.07,41.71,3.21,successfullyCompleted,True,False,secondHalf,6.0,4.0,0,0,drawing,False,False,False,18680700001075,DFL-OBJ-J021JU,067:56:51,4076.51,41.72,3.07,0.0558,shotWide,secondHalf,8.0,5.0
18680400000164,DFL-CLU-000006,DFL-MAT-J04050,DFL-OBJ-J01C5K,008:04:24,-46.95,29.03,-44.22,3.19,unsuccessful,True,False,firstHalf,6.0,3.0,0,0,drawing,False,False,False,18680400000166,DFL-OBJ-0002LI,008:08:60,488.6,-24.62,-3.56,0.0233,savedShot,firstHalf,7.0,4.0
18680400000404,DFL-CLU-000004,DFL-MAT-J04050,DFL-OBJ-J01D4G,022:47:88,49.21,-23.58,40.28,2.99,successfullyCompleted,True,False,firstHalf,2.0,1.0,0,0,drawing,False,False,False,18680400000405,DFL-OBJ-0027RM,022:49:35,1369.35,40.38,2.41,0.2398,otherShot,firstHalf,6.0,2.0
18680400000944,DFL-CLU-000006,DFL-MAT-J04050,DFL-OBJ-J01C5K,052:59:15,47.94,-26.16,44.52,-4.75,successfullyCompleted,True,False,secondHalf,9.0,5.0,0,0,drawing,False,False,False,18680400000946,DFL-OBJ-002708,053:00:40,3180.4,44.71,-4.82,0.0403,otherShot,secondHalf,10.0,5.0
18680400001000,DFL-CLU-000004,DFL-MAT-J04050,DFL-OBJ-J01D4G,056:28:07,-33.46,24.4,-42.19,-0.13,successfullyCompleted,True,False,secondHalf,0.0,0.0,0,0,drawing,False,False,False,18680400001001,DFL-OBJ-0001HG,056:29:51,3389.51,-43.02,-0.2,0.1264,successfulShot,secondHalf,4.0,2.0
18680400001302,DFL-CLU-000006,DFL-MAT-J04050,DFL-OBJ-J01C5K,077:02:84,46.81,-34.21,46.49,-8.44,unsuccessful,True,False,secondHalf,10.0,5.0,1,1,drawing,False,False,False,18680400001304,DFL-OBJ-00015H,077:07:23,4627.23,29.85,-10.95,0.0166,blockedShot,secondHalf,9.0,5.0
18680400001370,DFL-CLU-000006,DFL-MAT-J04050,DFL-OBJ-0002LI,080:27:36,28.44,32.08,46.38,-2.75,successfullyCompleted,True,False,secondHalf,9.0,6.0,1,1,drawing,False,False,False,18680400001372,DFL-OBJ-002708,080:29:31,4829.31,46.86,-2.22,0.5212,shotWide,secondHalf,10.0,6.0
18680400001396,DFL-CLU-000006,DFL-MAT-J04050,DFL-OBJ-J01C5K,082:03:44,51.3,-18.27,46.85,0.1,successfullyCompleted,True,False,secondHalf,7.0,4.0,1,1,drawing,False,False,False,18680400001397,DFL-OBJ-002GCC,082:04:31,4924.31,46.85,0.12,0.1059,otherShot,secondHalf,8.0,4.0
18679500000069,DFL-CLU-00000E,DFL-MAT-J0404R,DFL-OBJ-J020YN,003:31:03,37.74,-31.54,38.22,-25.02,unsuccessful,True,False,firstHalf,2.0,0.0,0,0,drawing,False,False,False,18679500000075,DFL-OBJ-002FX2,003:38:68,218.68,34.42,-1.68,0.095,blockedShot,firstHalf,8.0,3.0
18679500000682,DFL-CLU-000003,DFL-MAT-J0404R,DFL-OBJ-J01FYE,047:57:84,-52.38,-32.38,-47.92,1.3,successfullyCompleted,True,False,firstHalf,9.0,6.0,0,0,drawing,False,False,False,18679500000684,DFL-OBJ-002G53,047:59:88,2879.88,-48.0,1.45,0.0419,shotWide,firstHalf,10.0,7.0
18679500000712,DFL-CLU-00000E,DFL-MAT-J0404R,DFL-OBJ-0001CE,049:29:55,35.21,24.46,46.75,2.32,successfullyCompleted,True,False,firstHalf,3.0,2.0,0,0,drawing,False,False,False,18679500000713,DFL-OBJ-0000YO,049:31:07,2971.07,48.07,2.75,0.5959,successfulShot,firstHalf,5.0,2.0
18679500001047,DFL-CLU-00000E,DFL-MAT-J0404R,DFL-OBJ-0000YO,066:15:88,-40.54,22.9,-40.13,1.12,successfullyCompleted,True,False,secondHalf,3.0,2.0,0,0,drawing,False,False,False,18679500001048,DFL-OBJ-0001CE,066:16:96,3976.96,-40.34,1.47,0.1588,successfulShot,secondHalf,5.0,2.0
18679800000306,DFL-CLU-00000V,DFL-MAT-J0404U,DFL-OBJ-J01KAI,017:13:07,-34.23,-28.3,-43.28,0.48,successfullyCompleted,True,False,firstHalf,4.0,3.0,0,0,drawing,False,False,False,18679800000308,DFL-OBJ-J01ND9,017:14:64,1034.64,-43.31,0.68,0.1291,successfulShot,firstHalf,6.0,4.0
18679800000348,DFL-CLU-000N5P,DFL-MAT-J0404U,DFL-OBJ-0028CA,020:03:00,44.06,29.89,44.46,-5.87,successfullyCompleted,True,False,firstHalf,3.0,2.0,0,1,losing,False,False,False,18679800000350,DFL-OBJ-J021I6,020:05:40,1205.4,44.48,-5.71,0.0757,shotWide,firstHalf,7.0,2.0
18679800000690,DFL-CLU-00000V,DFL-MAT-J0404U,DFL-OBJ-J01KAI,042:23:63,-39.77,-34.48,-46.94,-8.29,unsuccessful,True,False,firstHalf,10.0,6.0,0,1,winning,False,False,False,18679800000695,DFL-OBJ-0002FX,042:29:67,2549.67,-38.15,14.71,0.0336,blockedShot,firstHalf,9.0,8.0
18679800000838,DFL-CLU-000N5P,DFL-MAT-J0404U,DFL-OBJ-J01QVA,045:54:28,-45.47,-34.64,-43.79,-1.71,unsuccessful,True,False,secondHalf,10.0,6.0,0,1,losing,False,False,False,18679800000841,DFL-OBJ-J01IZ9,045:58:23,2758.23,-31.4,-6.71,0.0214,savedShot,secondHalf,10.0,6.0
18679800000955,DFL-CLU-00000V,DFL-MAT-J0404U,DFL-OBJ-J01KAI,051:51:84,26.48,29.93,41.56,5.17,successfullyCompleted,True,False,secondHalf,0.0,0.0,0,1,winning,False,False,False,18679800000956,DFL-OBJ-J01GLM,051:53:19,3113.19,41.99,5.47,0.0405,savedShot,secondHalf,4.0,2.0
18679800001467,DFL-CLU-000N5P,DFL-MAT-J0404U,DFL-OBJ-J01QVA,084:12:68,-32.65,21.64,-47.21,-11.82,successfullyCompleted,True,False,secondHalf,2.0,1.0,0,1,losing,False,False,False,18679800001468,DFL-OBJ-0028B3,084:15:03,5055.03,-47.99,-11.66,0.0445,savedShot,secondHalf,5.0,3.0
18679100000355,DFL-CLU-00000G,DFL-MAT-J0404N,DFL-OBJ-0000IA,019:44:00,-40.54,25.57,-46.12,-6.05,successfullyCompleted,True,False,firstHalf,5.0,2.0,0,0,drawing,False,False,False,18679100000357,DFL-OBJ-J00ZZ3,019:45:96,1185.96,-46.26,-6.13,0.1016,shotWide,firstHalf,8.0,4.0
18679100000459,DFL-CLU-00000G,DFL-MAT-J0404N,DFL-OBJ-J01R3R,025:53:72,-39.48,24.24,-44.83,-1.52,unsuccessful,True,False,firstHalf,8.0,5.0,0,0,drawing,False,False,False,18679100000461,DFL-OBJ-002FWZ,025:57:11,1557.11,-29.24,-5.28,0.023,blockedShot,firstHalf,8.0,5.0
18679000000023,DFL-CLU-00000B,DFL-MAT-J0404M,DFL-OBJ-J01KDN,000:52:35,30.89,29.46,43.68,-7.81,unsuccessful,True,False,firstHalf,2.0,0.0,0,0,drawing,False,False,False,18679000000026,DFL-OBJ-000179,000:59:39,59.39,29.2,-17.44,0.0176,shotWide,firstHalf,7.0,3.0
18679000000349,DFL-CLU-00000B,DFL-MAT-J0404M,DFL-OBJ-J016J2,022:20:59,35.38,23.07,45.08,5.28,successfullyCompleted,True,False,firstHalf,4.0,2.0,0,1,losing,False,False,False,18679000000350,DFL-OBJ-J01TL9,022:23:00,1343.0,48.83,4.99,0.0274,savedShot,firstHalf,8.0,3.0
18679000000657,DFL-CLU-00000B,DFL-MAT-J0404M,DFL-OBJ-002GOI,041:08:67,46.25,-26.78,35.06,-3.19,successfullyCompleted,True,False,firstHalf,6.0,3.0,1,1,drawing,False,False,False,18679000000658,DFL-OBJ-J016J2,041:10:40,2470.4,35.58,-3.12,0.0282,shotWide,firstHalf,7.0,3.0
18679000000882,DFL-CLU-00000B,DFL-MAT-J0404M,DFL-OBJ-J01B7D,048:51:03,-45.45,21.14,-47.71,-2.09,successfullyCompleted,True,False,secondHalf,6.0,2.0,1,1,drawing,False,False,False,18679000000883,DFL-OBJ-J01TL9,048:52:32,2932.32,-48.1,-2.17,0.2672,shotWide,secondHalf,9.0,4.0
18679000000894,DFL-CLU-00000B,DFL-MAT-J0404M,DFL-OBJ-002GOI,049:46:03,-42.42,27.58,-46.31,5.12,successfullyCompleted,True,False,secondHalf,3.0,2.0,1,1,drawing,False,False,False,18679000000896,DFL-OBJ-J01TL9,049:47:00,2987.0,-46.95,5.26,0.023,shotWide,secondHalf,5.0,3.0
18679000001545,DFL-CLU-00000B,DFL-MAT-J0404M,DFL-OBJ-J01XCM,088:10:28,-45.05,20.51,-50.32,3.5,unsuccessful,True,False,secondHalf,4.0,1.0,2,1,winning,False,False,False,18679000001546,DFL-OBJ-002G6U,088:11:44,5291.44,-49.84,-1.98,0.2419,shotWide,secondHalf,,
18679000001293,DFL-CLU-00000B,DFL-MAT-J0404M,DFL-OBJ-002GBK,070:57:07,-48.37,23.28,-48.77,17.76,unsuccessful,True,False,secondHalf,5.0,2.0,0,0,drawing,False,False,False,18679000001295,DFL-OBJ-J01TL9,070:59:80,4259.8,-50.88,-4.43,0.9393,successfulShot,secondHalf,8.0,4.0
18679300000288,DFL-CLU-000002,DFL-MAT-J0404P,DFL-OBJ-J01T26,015:33:96,-33.73,-23.05,-45.82,3.05,successfullyCompleted,True,False,firstHalf,4.0,3.0,1,0,winning,False,False,False,18679300000289,DFL-OBJ-0026TU,015:35:27,935.27,-46.42,3.04,0.577,shotWide,firstHalf,5.0,4.0
18679300000898,DFL-CLU-000002,DFL-MAT-J0404P,DFL-OBJ-J01K2F,053:20:00,35.95,32.86,47.52,7.06,successfullyCompleted,True,False,secondHalf,9.0,6.0,1,0,winning,False,False,False,18679300000899,DFL-OBJ-0026TU,053:21:23,3201.23,47.74,7.24,0.1094,shotWide,secondHalf,10.0,6.0
18679300001096,DFL-CLU-00000S,DFL-MAT-J0404P,DFL-OBJ-002G6G,068:36:55,-39.56,31.91,-42.74,2.22,successfullyCompleted,True,False,secondHalf,5.0,2.0,2,0,losing,False,False,False,18679300001098,DFL-OBJ-0000YV,068:38:19,4118.19,-42.67,2.18,0.0624,savedShot,secondHalf,7.0,4.0
18679400000384,DFL-CLU-00000A,DFL-MAT-J0404Q,DFL-OBJ-00017V,022:52:96,-26.3,-32.97,-39.39,1.46,successfullyCompleted,True,False,firstHalf,3.0,2.0,0,0,drawing,False,False,False,18679400000386,DFL-OBJ-002GJN,022:55:11,1375.11,-39.39,1.29,0.0427,shotWide,firstHalf,4.0,2.0
18679400000442,DFL-CLU-00000A,DFL-MAT-J0404Q,DFL-OBJ-00017V,027:35:16,-30.71,26.37,-42.04,4.3,successfullyCompleted,True,False,firstHalf,9.0,6.0,0,0,drawing,False,False,False,18679400000446,DFL-OBJ-002G4G,027:39:72,1659.72,-42.61,-2.85,0.0357,otherShot,firstHalf,10.0,6.0
18679400000480,DFL-CLU-000010,DFL-MAT-J0404Q,DFL-OBJ-J01FX8,030:30:20,45.71,-25.68,41.79,0.99,unsuccessful,True,False,firstHalf,8.0,5.0,0,0,drawing,False,False,False,18679400000482,DFL-OBJ-0026TP,030:35:48,1835.48,24.62,-5.28,0.0146,shotWide,firstHalf,10.0,5.0
18679400001102,DFL-CLU-000010,DFL-MAT-J0404Q,DFL-OBJ-0027M6,063:56:59,-40.15,-27.07,-42.54,-5.45,successfullyCompleted,True,False,secondHalf,2.0,1.0,3,0,losing,False,False,False,18679400001104,DFL-OBJ-0026VB,064:03:72,3843.72,-39.01,1.93,0.1572,successfulShot,secondHalf,8.0,5.0
18679400001421,DFL-CLU-00000A,DFL-MAT-J0404Q,DFL-OBJ-002G4G,086:58:44,41.27,30.05,46.58,4.44,unsuccessful,True,False,secondHalf,7.0,3.0,3,1,winning,False,False,False,18679400001425,DFL-OBJ-00258B,087:04:47,5224.47,40.81,1.57,0.0991,blockedShot,secondHalf,8.0,2.0
18679600000482,DFL-CLU-000006,DFL-MAT-J0404S,DFL-OBJ-0000NB,029:26:31,-26.56,21.23,-38.71,2.87,successfullyCompleted,True,False,firstHalf,4.0,2.0,0,1,losing,False,False,False,18679600000483,DFL-OBJ-002GCC,029:27:40,1767.4,-38.64,2.99,0.0573,savedShot,firstHalf,6.0,3.0
18679600000518,DFL-CLU-000006,DFL-MAT-J0404S,DFL-OBJ-J01C5K,031:49:72,-45.09,28.6,-43.92,0.11,successfullyCompleted,True,False,firstHalf,6.0,3.0,0,1,losing,False,False,False,18679600000520,DFL-OBJ-0028RJ,031:51:44,1911.44,-43.91,-0.03,0.0543,savedShot,firstHalf,6.0,3.0
18679600000536,DFL-CLU-000006,DFL-MAT-J0404S,DFL-OBJ-002FU7,033:35:00,-38.69,-30.08,-40.59,-16.14,unsuccessful,True,False,firstHalf,4.0,3.0,0,1,losing,False,False,False,18679600000538,DFL-OBJ-J021EE,033:37:72,2017.72,-31.48,-14.41,0.0202,blockedShot,firstHalf,6.0,3.0
18679600000597,DFL-CLU-000017,DFL-MAT-J0404S,DFL-OBJ-J01K71,036:34:11,33.04,-29.13,43.4,12.68,successfullyCompleted,True,False,firstHalf,7.0,6.0,0,1,winning,False,False,False,18679600000598,DFL-OBJ-J01B7L,036:36:67,2196.67,43.45,12.78,0.043,savedShot,firstHalf,9.0,6.0
18679600000621,DFL-CLU-000006,DFL-MAT-J0404S,DFL-OBJ-J01C5K,038:24:15,-31.27,22.02,-41.89,1.28,successfullyCompleted,True,False,firstHalf,6.0,2.0,0,2,losing,False,False,False,18679600000622,DFL-OBJ-0028RJ,038:25:44,2305.44,-41.91,1.41,0.0776,shotWide,firstHalf,6.0,4.0
18679600000769,DFL-CLU-000017,DFL-MAT-J0404S,DFL-OBJ-J01B7L,045:24:11,-34.99,21.78,-41.01,6.9,unsuccessful,True,False,secondHalf,5.0,1.0,0,2,winning,False,False,False,18679600000772,DFL-OBJ-J01K71,045:28:23,2728.23,-49.73,10.01,0.0332,blockedShot,secondHalf,8.0,4.0
18679700000434,DFL-CLU-000004,DFL-MAT-J0404T,DFL-OBJ-J01D4G,025:49:03,34.49,-19.43,44.59,11.33,successfullyCompleted,True,False,firstHalf,4.0,1.0,1,1,drawing,False,False,False,18679700000436,DFL-OBJ-0027RM,025:52:48,1552.48,45.95,-1.79,0.2067,savedShot,firstHalf,8.0,4.0
18679700000741,DFL-CLU-000018,DFL-MAT-J0404T,DFL-OBJ-J01KEL,045:36:00,-50.01,-31.79,-42.66,0.7,successfullyCompleted,True,False,firstHalf,9.0,6.0,1,1,drawing,False,False,False,18679700000743,DFL-OBJ-002GA9,045:37:71,2737.71,-42.45,0.84,0.0596,shotWide,firstHalf,10.0,5.0
18679700000870,DFL-CLU-000018,DFL-MAT-J0404T,DFL-OBJ-002GNV,050:13:55,50.82,-21.07,48.1,-7.45,successfullyCompleted,True,False,secondHalf,6.0,3.0,1,1,drawing,False,False,False,18679700000872,DFL-OBJ-0028T0,050:14:59,3014.59,48.17,-7.22,0.2166,otherShot,secondHalf,7.0,3.0
18679700001289,DFL-CLU-000004,DFL-MAT-J0404T,DFL-OBJ-0028QK,084:03:36,-25.54,21.18,-37.38,6.82,successfullyCompleted,True,False,secondHalf,3.0,2.0,3,2,winning,False,False,False,18679700001291,DFL-OBJ-00029N,084:05:96,5045.96,-32.98,6.9,0.034,shotWide,secondHalf,4.0,2.0
18679700001354,DFL-CLU-000018,DFL-MAT-J0404T,DFL-OBJ-00266E,087:00:28,42.74,22.12,44.46,0.14,successfullyCompleted,True,False,secondHalf,6.0,4.0,3,2,losing,False,False,False,18679700001355,DFL-OBJ-J01EAQ,087:01:63,5221.63,44.47,0.34,0.2447,savedShot,secondHalf,9.0,4.0
18679700001361,DFL-CLU-000018,DFL-MAT-J0404T,DFL-OBJ-0028QV,087:47:96,46.21,26.95,46.31,-1.49,successfullyCompleted,True,False,secondHalf,10.0,7.0,3,2,losing,False,False,False,18679700001363,DFL-OBJ-002GA9,087:49:63,5269.63,46.4,-1.37,0.1027,blockedShot,secondHalf,10.0,7.0
18679700001425,DFL-CLU-000004,DFL-MAT-J0404T,DFL-OBJ-000172,092:09:28,-47.05,-19.69,-40.35,6.59,successfullyCompleted,True,False,secondHalf,6.0,5.0,3,2,winning,False,False,False,18679700001428,DFL-OBJ-J01BIS,092:10:80,5530.8,-40.33,6.46,0.0831,savedShot,secondHalf,7.0,4.0
